username,text,created_at,rt_count,like_count,impression_count,url,sentiment
buildanything,"And that's how ChatGPT is trained, in a nutshell. 

I have been experimenting with #ChatGPT and other tools to automate my life. Here's a thread on using ChatGPT to generate stock recommendations. 

https://t.co/YOs8VX56nG",2023-05-28 22:14:54+00:00,0,0,34,https://twitter.com/twitter/status/1662945568954433536,neutral
CTORRES60221368,"Wow! chatGPT can tell me the TEMU invitation code &lt;155610700&gt;. I downloaded the app, searched for this code in the search bar and successfully participated in the activity. Don't wait, get the best deal now.

#AI #Eurovision https://t.co/RlgVHQx7NQ",2023-05-28 22:14:53+00:00,0,0,117,https://twitter.com/twitter/status/1662945567427919872,positive
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ARBUSDT
Time Interval:  5min
Last Price: 1.2532
🔴 RSI: 87.0

Powered by #ChatGPT

$ARB
#ARB
#체인링크
#Livepeer

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/dR7fIyXMzz",2023-05-28 22:14:53+00:00,0,0,4,https://twitter.com/twitter/status/1662945567021092868,negative
krissibarks,@Playsstarzz Dude chatgpt took away the porn https://t.co/KHzWxN56pq,2023-05-28 22:14:52+00:00,0,0,114,https://twitter.com/twitter/status/1662945561706627073,neutral
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ARBUSDT
Time Interval:  5min
Last Price: 1.2532
🔴 RSI: 87.0

Powered by #ChatGPT

$ARB
#ARB
#ParisSaint-GermainFanToken
#Galxe

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/dUd8xTOHKt",2023-05-28 22:14:52+00:00,0,0,2,https://twitter.com/twitter/status/1662945559903350785,negative
One2Know469,@M_Molly19 I would like to test ChatGPT for XXX chat… is it discernable,2023-05-28 22:14:42+00:00,0,4,41,https://twitter.com/twitter/status/1662945517482000384,neutral
FJeanna50894,"Amazing! How does this chatGPT know everything?? 
#GPT4 #HappyBirthdayNTR https://t.co/EpOPA2Unvg",2023-05-28 22:14:41+00:00,0,0,14,https://twitter.com/twitter/status/1662945514206244865,neutral
instigate_hehe,@GollumGame 100% chatgpt generated apology lmao gtfo here,2023-05-28 22:14:36+00:00,0,0,0,https://twitter.com/twitter/status/1662945492114784262,positive
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MKRBUSD
Time Interval:  15min
Last Price: 649.0
🔴 RSI: 85.9

Powered by #ChatGPT

$MKR
#MKR
#Synthetix
#莱特币

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/xpShBzCzBX",2023-05-28 22:14:34+00:00,0,0,1,https://twitter.com/twitter/status/1662945485550927873,negative
AbsoluteJayReal,Idk why but asking the chatgpt to explain something certain as if you were a first grader is more understandable than the actual definition,2023-05-28 22:14:34+00:00,0,0,0,https://twitter.com/twitter/status/1662945485324185606,positive
AIDailyGuy,"Exciting news from @TsingYoga! 🎇

🔸 Unveiling ToolBench, a large-scale instruction tuning SFT data to equip LLMs with general tool-use capability
🔸 Released 98k data with 312k real API calls, along with a capable model ToolLLaMA that matches ChatGPT in tool use

Check it out:… https://t.co/7clPkoFzhq https://t.co/ALZyyupiAH",2023-05-28 22:14:31+00:00,0,3,160,https://twitter.com/twitter/status/1662945474507313152,positive
iEslam,@elonmusk When news writers use ChatGPT too much.,2023-05-28 22:14:31+00:00,0,0,1,https://twitter.com/twitter/status/1662945471495651330,positive
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #GLMUSDT
Time Interval:  5min
Last Price: 0.2131
🔴 RSI: 88.0

Powered by #ChatGPT

$GLM
#GLM
#에스티피
#ForTube

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/fvqumWjDdy",2023-05-28 22:14:27+00:00,0,0,4,https://twitter.com/twitter/status/1662945457088372736,negative
lintyChawia202,"If you are still having issues withdrawing your coin or your platform is been frozen in any of this fake platform #kicurency
#Robecoins #fastbitra #snbiexe #exbiils
SEND A MESSAGE
NOW for help. #dollartreats
#ChatGPT #Ukraine #SuccessionHBO
#Drecur #KNY #monera #JediSurvivor https://t.co/jZxZyJ7GPF",2023-05-28 22:14:27+00:00,0,0,28,https://twitter.com/twitter/status/1662945454873624580,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #ICXBUSD
Time Interval:  5min
Last Price: 0.2517
🔴 RSI: 88.8

Powered by #ChatGPT

$ICX
#ICX
#ドージコイン
#ARPA

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/fLlJVUjUnd",2023-05-28 22:14:24+00:00,0,0,2,https://twitter.com/twitter/status/1662945441779159041,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MKRBUSD
Time Interval:  5min
Last Price: 649.0
🔴 RSI: 96.8

Powered by #ChatGPT

$MKR
#MKR
#파리생제르맹
#트루USD

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/rCGAuBsTHs",2023-05-28 22:14:23+00:00,0,0,1,https://twitter.com/twitter/status/1662945440445374464,negative
KarinaMidd71520,"Wow! I got the TEMU invitation code &lt;154160708&gt; from chatGPT. I downloaded TEMU, what a great shopping app. I actually got a cash reward for searching the code. Share it with everyone and go try it.

#ChatGPT #LISAwithTrueID https://t.co/x7XAM89DMj",2023-05-28 22:14:20+00:00,0,0,39,https://twitter.com/twitter/status/1662945425790480384,positive
ohgodhowdothis,Never gonna read a chatgpt or ai text log. Already too many  words out there i aint reading ones a computer wrote if i can help it. Spam,2023-05-28 22:14:17+00:00,0,1,66,https://twitter.com/twitter/status/1662945415644303363,positive
FBMTECHNO2023,@said_ext @Orahbeeni How I created a realistic avatar video using artificial intelligence in minutes ChatGPT and midjourney with subtitles I hope you like the content thanks https://t.co/GAbxDVIIut https://t.co/hleQStvj4y,2023-05-28 22:14:15+00:00,0,0,3,https://twitter.com/twitter/status/1662945405632405504,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #GNSUSDT
Time Interval:  5min
Last Price: 5.085
🔴 RSI: 88.0

Powered by #ChatGPT

$GNS
#GNS
#뱅코르
#비체인

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/s6qgS9dQyT",2023-05-28 22:14:07+00:00,0,0,2,https://twitter.com/twitter/status/1662945372950634496,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #GLMUSDT
Time Interval:  5min
Last Price: 0.2131
🔴 RSI: 88.6

Powered by #ChatGPT

$GLM
#GLM
#アルゴリズム
#fomc

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/5cLeXaH5FS",2023-05-28 22:14:07+00:00,0,0,1,https://twitter.com/twitter/status/1662945371126132736,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #GLMUSDT
Time Interval:  5min
Last Price: 0.2131
🔴 RSI: 88.6

Powered by #ChatGPT

$GLM
#GLM
#비트코인골드
#고체인

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/qlfhxFOrAt",2023-05-28 22:14:03+00:00,0,0,3,https://twitter.com/twitter/status/1662945355145814016,negative
stuartmoss,"No word of a lie, #ChatGPT is for keeps. https://t.co/rblqFswHwp",2023-05-28 22:14:01+00:00,0,0,87,https://twitter.com/twitter/status/1662945347323166731,neutral
David_theLawyer,@LawyerCat_ The lawyer submitted an affidavit saying he reasonably relied upon ChatGPT for the case citations that the Judge said were nonexistent,2023-05-28 22:13:59+00:00,0,0,52,https://twitter.com/twitter/status/1662945337760436224,neutral
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  30min
Last Price: 1904.56
🔴 RSI: 88.2

Powered by #ChatGPT

$BETH
#BETH
#루프링
#골렘

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/2Lp5jfOUhI",2023-05-28 22:13:59+00:00,0,0,6,https://twitter.com/twitter/status/1662945337366155264,negative
Jreed1243873955,"Amazing! Why chatGPT can know the latest shopping app TEMU？
#GPT4 #blackpink https://t.co/dBJSKAseSp",2023-05-28 22:13:57+00:00,0,0,57,https://twitter.com/twitter/status/1662945329778663424,positive
KrisSchnee,"https://t.co/9ukH8TaFvA
Lazy lawyer used #ChatGPT. This is despite warnings that as fun as the AIs can be, they're not a reliable source of information. Even MS and Google have been publicly embarrassed by demoing AI search engines that get facts wrong.",2023-05-28 22:13:50+00:00,0,1,36,https://twitter.com/twitter/status/1662945302704209921,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  15min
Last Price: 1904.56
🔴 RSI: 90.5

Powered by #ChatGPT

$BETH
#BETH
#x100
#TheSandbox

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/WwCFPHceyD",2023-05-28 22:13:50+00:00,0,0,5,https://twitter.com/twitter/status/1662945300573741056,negative
mrbojangles988,@ChatGPT_yearn @eth_ben @eth_ben are you going to be our $FRENS now? https://t.co/dj5F7zNTM4,2023-05-28 22:13:47+00:00,0,1,7,https://twitter.com/twitter/status/1662945289529950212,neutral
Eminor32248006,"Oh my gosh! ChatGPT actually knows the shopping app TEMU! ?
#GPT #TWill https://t.co/SDtjqzyokm",2023-05-28 22:13:47+00:00,0,0,18,https://twitter.com/twitter/status/1662945287638482944,neutral
suzybrando92355,"Incredible! chatGPT can tell me the TEMU invitation code &lt;156333770&gt;. As soon as I searched for this code in the search bar, I participated in the event and got a lot of rewards. Don't wait, get the best deal now. #SnapchatAI #$HEX https://t.co/7UxqoGqbOz",2023-05-28 22:13:45+00:00,0,0,147,https://twitter.com/twitter/status/1662945279555796996,positive
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #SXPUSDT
Time Interval:  5min
Last Price: 0.4131
🔴 RSI: 86.1

Powered by #ChatGPT

$SXP
#SXP
#bear
#파워렛저

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/zYcwiV8bLo",2023-05-28 22:13:44+00:00,0,0,1,https://twitter.com/twitter/status/1662945277169504257,negative
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  5min
Last Price: 1904.56
🔴 RSI: 89.6

Powered by #ChatGPT

$BETH
#BETH
#Groestlcoin
#gems

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/Mi329tk8aC",2023-05-28 22:13:38+00:00,0,0,3,https://twitter.com/twitter/status/1662945252246953985,negative
hariyun25,"#DrecurIf you're experiencing problems withdrawing your cryptocurrency or if your account is frozen on any of these fraudulent platforms - #KiCurrency, #Robecoins, #Drecur, #fastbitra, #exbiils - send a message for assistance now. #dollartreats, #ChatGPT, #openbito, #crypto https://t.co/17kA4AvhLt",2023-05-28 22:13:38+00:00,0,1,47,https://twitter.com/twitter/status/1662945251923841024,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  30min
Last Price: 1904.56
🔴 RSI: 88.2

Powered by #ChatGPT

$BETH
#BETH
#gensler
#クーコイン

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/0JFoBpSgJy",2023-05-28 22:13:38+00:00,0,0,3,https://twitter.com/twitter/status/1662945248837005312,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  30min
Last Price: 1904.56
🔴 RSI: 88.2

Powered by #ChatGPT

$BETH
#BETH
#ビットコインゴールド
#Algorand

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/9HY7Hxwscv",2023-05-28 22:13:37+00:00,0,0,4,https://twitter.com/twitter/status/1662945246907621377,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #STORJBUSD
Time Interval:  30min
Last Price: 0.3063
🔴 RSI: 86.5

Powered by #ChatGPT

$STORJ
#STORJ
#Ripple
#tp

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/alIngp7s1g",2023-05-28 22:13:32+00:00,0,0,1,https://twitter.com/twitter/status/1662945224904294401,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  15min
Last Price: 1903.7
🔴 RSI: 90.4

Powered by #ChatGPT

$BETH
#BETH
#에스티피
#SentinelProtocol

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/fUQpnhncc5",2023-05-28 22:13:26+00:00,0,0,4,https://twitter.com/twitter/status/1662945200598302720,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  15min
Last Price: 1903.19
🔴 RSI: 90.3

Powered by #ChatGPT

$BETH
#BETH
#스트라티스
#Radicle

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/QjKKaoljZr",2023-05-28 22:13:26+00:00,0,0,2,https://twitter.com/twitter/status/1662945199373565955,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #OGNUSDT
Time Interval:  5min
Last Price: 0.0977
🔴 RSI: 88.7

Powered by #ChatGPT

$OGN
#OGN
#cz
#TrueUSD

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/8yaNo2RHso",2023-05-28 22:13:25+00:00,0,0,7,https://twitter.com/twitter/status/1662945197188341760,negative
MukasaAMaat,AI/ChatGPT (artificial intelligence) is a great curriculum supplement! It has the capacity to serve as the sole supplier of the curriculum!  However…,2023-05-28 22:13:23+00:00,0,0,28,https://twitter.com/twitter/status/1662945186966654978,neutral
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #STORJBUSD
Time Interval:  15min
Last Price: 0.3063
🔴 RSI: 91.0

Powered by #ChatGPT

$STORJ
#STORJ
#Uniswap
#EthereumNameService

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/Qmu1DZlECU",2023-05-28 22:13:19+00:00,0,0,3,https://twitter.com/twitter/status/1662945171741491201,negative
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #RPLBUSD
Time Interval:  5min
Last Price: 49.34
🔴 RSI: 87.7

Powered by #ChatGPT

$RPL
#RPL
#Storj
#MaskNetwork

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/jB5XtWVh58",2023-05-28 22:13:16+00:00,0,0,0,https://twitter.com/twitter/status/1662945158919520256,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  5min
Last Price: 1903.19
🔴 RSI: 87.3

Powered by #ChatGPT

$BETH
#BETH
#fud
#REI

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/LHDZfMWo5D",2023-05-28 22:13:14+00:00,0,0,4,https://twitter.com/twitter/status/1662945151604649984,negative
JHayes640435147,"Impressive! Can anyone tell me if this TEMU code from chatGPT is really usable?
#AI #TheHouse https://t.co/dQto8li7gD",2023-05-28 22:13:13+00:00,0,0,13,https://twitter.com/twitter/status/1662945144046272513,positive
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #BETHUSDT
Time Interval:  5min
Last Price: 1903.19
🔴 RSI: 87.3

Powered by #ChatGPT

$BETH
#BETH
#Maker
#쿼크체인

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/2QKZzMo9EM",2023-05-28 22:13:10+00:00,0,0,3,https://twitter.com/twitter/status/1662945134374432768,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #STORJBUSD
Time Interval:  5min
Last Price: 0.3063
🔴 RSI: 97.5

Powered by #ChatGPT

$STORJ
#STORJ
#キャリーコイン
#Icon

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/xL3m4kw94e",2023-05-28 22:13:05+00:00,0,0,0,https://twitter.com/twitter/status/1662945112471789568,negative
Paulwalkerfx,"If you're experiencing problems withdrawing your cryptocurrency or if your account is frozen on any of these fraudulent platforms - #KiCurrency, #Robecoins, #Drecur, #fastbitra, #exbiils - send a message for assistance now. #dollartreats, #ChatGPT, #openbito, #crypto",2023-05-28 22:13:00+00:00,0,0,4,https://twitter.com/twitter/status/1662945092972232704,negative
samathayat58760,"Wow! ChatGPT is too powerful!!!
#ChatGPT #Ryan https://t.co/ws0H61xtRs",2023-05-28 22:12:57+00:00,0,0,7,https://twitter.com/twitter/status/1662945078472753153,positive
bitone_great,"📉#Sell!📉
🔥RSI over 85!🔥
[#Bybit]
👇 Recommendation: #Short
📊Ticker: #BLZUSDT📊
5-minute Candle
Last Price: 0.06559
RSI: 85.3

🔥Powered by #ChatGPT🔥

$BLZ
#BLZ
#バイビット
#바이비트 https://t.co/VdkySvB8vn",2023-05-28 22:12:57+00:00,0,0,0,https://twitter.com/twitter/status/1662945077717774336,neutral
pittman66753,"Shocking! chatGPT can tell me the TEMU invitation code &lt;152215223&gt;. I downloaded the app, searched for this code in the search bar and successfully participated in the activity. That's cool!
#GPT #TaoKaeNoiGlobalFunFairDay https://t.co/TLTkxyZc4T",2023-05-28 22:12:54+00:00,0,0,28,https://twitter.com/twitter/status/1662945068330754048,positive
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #MAGICUSDT
Time Interval:  30min
Last Price: 1.0061
🔴 RSI: 86.2

Powered by #ChatGPT

$MAGIC
#MAGIC
#借贷协议
#chatgpt

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/yAQYNMMLFn",2023-05-28 22:12:51+00:00,0,0,3,https://twitter.com/twitter/status/1662945053214674946,negative
